0,顶级菜单,Root,000,"",fa fa-television,0,"",true,Administrator,2012-10-01 00:00:00.000,false,0x000000000000384D
202009211712230203429e74e848c5d,顶部菜单,,pda,,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:12:23.000,false,0x000000000001B5CB
20200921171243096344180173241a3,测试1,,202009211712230203429e74e848c5d,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:12:43.000,true,0x000000000001B5CD
20200921171609223344842d955660e,功能菜单,Android,pda,,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:16:09.000,false,0x000000000001B5D2
20200921172238931484148d77ab0d7,盘点,PI,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:22:38.000,true,0x000000000001B60C
202009211722517615708ddcfb46f50,OutStock,OutStock,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:22:51.000,true,0x000000000002328C
202009211723029890921a3ff15e67a,Replace,Replace,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:23:02.000,true,0x000000000001B5D6
202009211725068293497fa044c42f7,Split,Split,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:25:06.830,true,0x000000000001B5D9
202009211725234747877f641be5706,StockView,StockView,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:25:23.477,true,0x000000000001B5DA
2020092117255021391742443b378c9,UpShelf,UpShelf,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 17:25:50.213,true,0x000000000001B5DB
2020092118401374551931cc21a272c,TR,TR,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:40:13.747,true,0x000000000001B5F4
202009211840267802609e67a7406d3,StockView2,StockView2,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:40:26.780,true,0x000000000001B5F5
202009211840381499378e23f82f33c,DC,DC,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:40:38.150,true,0x000000000001B5F6
2020092118405033207114d8c384938,PL,PL,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:40:50.333,true,0x000000000001B5F7
202009211841011491175aa884dc4a4,MfgLotTransfer,MfgLotTransfer,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:41:01.150,true,0x000000000001B5F8
202009211841143371663d1f77ac78c,PSW,PSW,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:41:14.337,true,0x000000000001B5F9
2020092118412463226516bf10afabd,PIW,PIW,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:41:24.633,true,0x000000000001B5FA
2020092118413512180290293c585ee,PR,PR,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:41:35.123,true,0x000000000001B5FB
202009211841461128077ceff178341,HR,HR,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:41:46.113,true,0x000000000001B5FC
202009211841545542386f95c5382a6,PLOP,PLOP,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:41:54.553,true,0x000000000001B5FD
20200921184204800758657fc808fbc,PLOP2,PLOP2,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:42:04.800,true,0x000000000001B5FE
2020092118421344512437304fb007d,PLRA,PLRA,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:42:13.447,true,0x000000000001B5FF
20200921184223472079858169967ac,PLR,PLR,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:42:23.473,true,0x000000000001B601
20200921184233106836891f889ec7e,ST,ST,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:42:33.107,true,0x000000000001B602
2020092118424310237870a0dc2641b,PLOP3,PLOP3,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:42:43.103,true,0x000000000001B603
202009211842529348694b33a1446f4,PS,PS,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:42:52.937,true,0x000000000001B604
2020092118430190428194eb10d2ca7,PSC,PSC,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:01.903,true,0x000000000001B605
20200921184311917758420757a482d,WHP,WHP,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:11.917,true,0x000000000001B606
2020092118431945451975f72c9c534,SB,SB,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:19.457,true,0x000000000001B607
20200921184326151905452fa206c82,PE,PE,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:26.153,true,0x000000000001B608
202009211843361557488c761232a21,FC,FC,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:36.157,true,0x000000000001B609
202009211843448365284a0e7610d74,PC,PC,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:44.837,true,0x000000000001B60A
202009211843546780372e91a381bbb,PRC,PRC,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2020-09-21 18:43:54.677,true,0x000000000001B60B
202009241535453010387861d03a843,原液批次查询,ZLKZ_YYBatch,20200720094246290473634913958b4,QualityControl/ZLKZ_YYBatch,fa fa-puzzle-piece,8,原液批次查询,true,admin,2020-09-24 15:35:45.000,true,0x000000000001D4C3
2020101208453074669471ff90542f9,检验审核,MESZLKZ_InspectionApprove,20200720094246290473634913958b4,QualityControl/MESZLKZ_InspectionApprove,fa fa-puzzle-piece,0,,true,admin,2020-10-12 08:45:30.747,true,0x000000000001F401
2020101317035049746691df5510bb6,库位管理,CKZY_StorageLocation,2020072015252716907476f201d45a8,WarehouseOperation/CKZY_StorageLocation,fa fa-puzzle-piece,0,,true,admin,2020-10-13 17:03:50.497,true,0x000000000001F402
2020101319143187332326de9d3eee0,品质检验规范核准,QCProcessSpecApprove,20200720094246290473634913958b4,QCProcessSpecApprove,fa fa-puzzle-piece,0,,true,admin,2020-10-13 19:14:31.000,true,0x000000000001F405
20201015192339772254632a6ed9144,BPR启动查询,CKZY_BPRStartQuery,2020021116302493324000811c17f07,WarehouseOperation/CKZY_BPRStartQuery,fa  fa-puzzle-piece,0,,true,admin,2020-10-15 19:23:39.773,true,0x000000000001F406
202010200828588415143d6c092949c,查询库存历史,StockQueryHistory,2020072015252716907476f201d45a8,StockQueryHistory,fa fa-puzzle-piece,0,,true,admin,2020-10-20 08:28:58.000,true,0x000000000001F418
202010201601579022316799c7c5ddf,库存利用率分析,KUCUNKANBAN,2020072015252716907476f201d45a8,WarehouseOperation/CKZY_StorageLocationKanBan,fa fa-puzzle-piece,0,,true,admin,2020-10-20 16:01:57.000,true,0x000000000001F40D
20201020202851995302385f0e97c7b,首检检验,MESZLKZ_PAD_IPQC_FirstCheck,20200720094246290473634913958b4,QualityControl/MESZLKZ_PAD_IPQC_FirstCheck,fa fa-puzzle-piece,0,,true,admin,2020-10-20 20:28:51.997,true,0x000000000001F40C
202010211443205951265ea5cc7b1f7,巡检检验,MESZLKZ_PAD_IPQC_CheckAgain,20200720094246290473634913958b4,QualityControl/MESZLKZ_PAD_IPQC_CheckAgain,fa fa-puzzle-piece,0,巡检检验,true,admin,2020-10-21 14:43:20.000,true,0x000000000001F40F
202010281513212916379fa7461ede9,新库存查询,StockQuery2_New,2020021116302493324000811c17f07,StockQuery2_New,fa fa-puzzle-piece,-1,,true,admin,2020-10-28 15:13:21.000,true,0x000000000001F420
2020110418352408214481dbd9e7dae,放行扣留,ReleaseHold,20200720094246290473634913958b4,QualityControl/MESZLKZ_ReleaseHold?productnm=''&mfgbatch=''&productid='',fa fa-puzzle-piece,0,,true,admin,2020-11-04 18:35:24.000,true,0x0000000000030D48
20201112141637227463079cb25d370,成品检查项目维护,CPReportSet,20200720094246290473634913958b4,QualityControl/ZLKZ_CPReportSet,fa fa-puzzle-piece,0,,true,admin,2020-11-12 14:16:37.227,true,0x000000000001F424
20201117132237222491361aa974763,射印规则审批,MESZLKZ_TSZTechnologyExplainApprove,20200720094246290473634913958b4,QualityControl/MESZLKZ_TSZTechnologyExplainApprove,fa fa-puzzle-piece,0,,true,admin,2020-11-17 13:22:37.223,true,0x000000000001F425
2020111714193235501702b38baf1c4,自定义查询,,2019122410042707389827aef86555d,,fa  fa-table,9,,true,admin,2020-11-17 14:19:32.000,false,0x000000000001F427
20201117142048662899754eefbd152,测试查询,,2020111714193235501702b38baf1c4,UDQuery,fa fa-puzzle-piece,0,,true,admin,2020-11-17 14:20:48.000,true,0x000000000001F432
20201117143238031607035ff9f3fc9, 测试查询2,AutoColumns,2020111714193235501702b38baf1c4,AutoColumns,fa fa-puzzle-piece,0,,true,admin,2020-11-17 14:32:38.000,true,0x000000000001F42E
202011171519051754130829ee6fc3f,首检规范维护核准,MESSCMX_FirstInspectionSpecificationApprove,2020030214453246301546be8417a3c,MESSCMX_FirstInspectionSpecificationApprove,fa fa-puzzle-piece,0,,true,admin,2020-11-17 15:19:05.177,true,0x000000000001F430
202011171627429877578cdc9b6b9cd,TestQuery,UDQuery,2020111714193235501702b38baf1c4,UDQuery,fa fa-puzzle-piece,0,,true,admin,2020-11-17 16:27:42.000,true,0x000000000001F434
202011171921033128473bd46aa7699,用户查询（配置报表）,ConfigurableReport,2016112411183638881743b5a255a86,ConfigurableReport?id=ff8671ed-6e83-4c3e-ade8-fd875dd9ffb2,fa fa-puzzle-piece,0,,true,admin,2020-11-17 19:21:03.000,true,0x000000000001F441
20201117210310060146879f1a8bfb1,巡检规范维护核准,MESSCMX_IPQCInspectionSpecificationApprove,2020030214453246301546be8417a3c,MESSCMX_IPQCInspectionSpecificationApprove,fa fa-puzzle-piece,0,,true,admin,2020-11-17 21:03:10.060,true,0x000000000001F43F
20201118175713364035933b17c971c,BPR启动查询（配置报表）,ConfigurableReport,2016112411183638881743b5a255a86,ConfigurableReport?id=1b095a54-ffee-4e9f-9edf-78219320f8dd,fa fa-puzzle-piece,0,,true,admin,2020-11-18 17:57:13.000,true,0x000000000001F442
2020120216211759476525efad03d48,在线报表数据链,OnlineReport,202002111630423331969cba7a8cc01,GetOnLineStosteWeightList,fa fa-puzzle-piece,0,,true,admin,2020-12-02 16:21:17.597,true,0x0000000000021341
2020121012341225196678676130058,流水号查询,CKZY_InspectionLotNM,2020021116302493324000811c17f07,WarehouseOperation/CKZY_InspectionLotNM,fa fa-puzzle-piece,0,,true,admin,2020-12-10 12:34:12.253,true,0x0000000000023283
2020121020082515368512ed3608bec,MPMS核准,MPMSMaintainHZ,20200720094246290473634913958b4,MPMSMaintainHZ,fa fa-puzzle-piece,0,MPMS核准,true,admin,2020-12-10 20:08:25.000,true,0x0000000000023285
202012141716186707603ac8a43a421,包材外观检测报告,BCAppearanceInspectionReport,202003121006487811702f5966da183,BCAppearanceInspectionReport,fa fa-puzzle-piece,0,包材外观检测报表,true,admin,2020-12-14 17:16:18.670,true,0x0000000000023286
2020122005015931494325359038756,包材变量检测报告,BCVariableReport,202003121006487811702f5966da183,BCVariableReport,fa fa-puzzle-piece,0,包材变量检测报表,true,admin,2020-12-20 05:01:59.317,true,0x000000000002328A
202101211015337008085324cb21525,站点通知,SiteNotification,2016112411183638881743b5a255a86,MIS/ManageArticle,fa fa-puzzle-piece,0,,true,admin,2021-01-21 10:15:33.700,true,0x000000000002328D
20210203123632527817761380362d0,称重调试,WeightingTest,2020051109275606526817075b66ac4,#,fa fa-puzzle-piece,0,,true,admin,2021-02-03 12:36:32.000,true,0x0000000000023290
2021020412565278131221e1f7a157a,流水号废除,ZLKZ_AbolishLotNM,20200720094246290473634913958b4,QualityControl/ZLKZ_AbolishLotNM,fa fa-puzzle-piece,0,废除流水号,true,202008251623171011923f0b18975fd,2021-02-04 12:56:52.780,true,0x0000000000023291
202103111714097823234a03b4eca32,天平调试,NewClassic,2020051109275606526817075b66ac4,#,fa fa-puzzle-piece,0,,true,202008251623171011923f0b18975fd,2021-03-11 17:14:09.000,true,0x00000000000251C2
2021031716053539340008250cd9dbd,运维记录,,202103171600389488266b2e1a4110a,,fa fa-puzzle-piece,0,,true,admin,2021-03-17 16:05:35.393,false,0x00000000000251C4
20210317160701345802002e8ce7f35,运维记录,OperationRecord,0,sys,fa fa-puzzle-piece,10,,true,admin,2021-03-17 16:07:01.000,false,0x0000000000027110
20210317160736453938936391b46e1,运维记录,OperationRecord,20210317160701345802002e8ce7f35,,fa fa-puzzle-piece,0,,true,admin,2021-03-17 16:07:36.000,false,0x00000000000251CA
202103171624066035313284168d901,运维记录,OperationRecord,20210317160736453938936391b46e1,OperationRecord,fa fa-puzzle-piece,0,,true,admin,2021-03-17 16:24:06.603,true,0x00000000000251C8
202103251516098441967a949fa0e6e,放行扣留物料权限维护,ConfigurableCommonCode,2016112411183638881743b5a255a86,ConfigurableCommonCode?ParentId=473&id=ReleaseHold,fa fa-puzzle-piece,0,,true,admin,2021-03-25 15:16:09.000,true,0x00000000000251CD
202104121414112061257d0e03b1475,放行扣留原因,MESZLKZ_Reason,20200720094246290473634913958b4,MESZLKZ_Reason?id=1,fa fa-puzzle-piece,0,,true,admin,2021-04-12 14:14:11.000,true,0x00000000000251E1
20210413165409683806810b5414791,3M成品月报,3MReport,2020021116302493324000811c17f07,T3MReport,fa fa-puzzle-piece,21,,true,admin,2021-04-13 16:54:09.683,true,0x00000000000251E2
202104161530059724876030ec98614,汉高成品月报,HGReport,2020021116302493324000811c17f07,HGReport,fa fa-puzzle-piece,22,,true,admin,2021-04-16 15:30:05.973,true,0x00000000000251E3
202104191435299198382a74eae1fb5,免检到期,MESZLKZ_InspectionExemption,20200720094246290473634913958b4,QualityControl/MESZLKZ_InspectionExemption,fa fa-puzzle-piece,0,,true,admin,2021-04-19 14:35:29.920,true,0x00000000000251E4
2021042109531561385640c351604fa,栈板拆分原因,MESZLKZ_Reason,2020072015252716907476f201d45a8,MESZLKZ_Reason?id=2,fa fa-puzzle-piece,20,,true,admin,2021-04-21 09:53:15.000,true,0x00000000000251E6
202105101647172831628271ae8d079,栈板拆分原因,MESZLKZ_Reason,20200720094246290473634913958b4,MESZLKZ_Reason?id=2,fa fa-puzzle-piece,0,,true,admin,2021-05-10 16:47:17.000,true,0x00000000000251F3
2021051917544545304621b78277ca8,检验审核权限,ConfigurableCommonCode,2016112411183638881743b5a255a86,ConfigurableCommonCode?id=18e05406-1578-4ee8-9bd0-0565a4adf6c6,fa fa-puzzle-piece,0,,true,admin,2021-05-19 17:54:45.000,true,0x000000000003E805
202105211612567686236f1712894e7,库龄查询Old,StockAgeReport,2020021116302493324000811c17f07,StockAgeReport,fa fa-puzzle-piece,0,,true,admin,2021-05-21 16:12:56.000,true,0x0000000000027130
20210527205434254911441e799b744,放行扣留历史查询,HoldReleaseHistory,2020021116302493324000811c17f07,HoldReleaseHistory,fa fa-puzzle-piece,0,,true,admin,2021-05-27 20:54:34.257,true,0x00000000000251F7
2021052810184383428630217b67ddf,成品准备基础信息审核,MESSCMX_TurnoffBusicsApprove,20200720094246290473634913958b4,MESSCMX_TurnoffBusicsApprove,fa fa-puzzle-piece,0,,true,admin,2021-05-28 10:18:43.833,true,0x00000000000251F8
202106011644427239674b0713f27ba,BTN数据管理,BTN,0,BTN,fa fa-puzzle-piece,11,,true,admin,2021-06-01 16:44:42.000,false,0x0000000000027111
202106011645082645434bd964ed6b7,BTN数据管理,BTN,202106011644427239674b0713f27ba,,fa fa-puzzle-piece,0,,true,admin,2021-06-01 16:45:08.000,false,0x00000000000251FE
2021060116481140452604700fe6588,数据接收,BTN_ReceiveDate,202106011645082645434bd964ed6b7,QualityControl/BTN_ReceiveDate,fa fa-puzzle-piece,0,,true,admin,2021-06-01 16:48:11.000,true,0x0000000000025202
202106161613422822367436a3441de,质量库存查询,StockQueryQuality,2020021116302493324000811c17f07,StockQueryQuality,fa fa-puzzle-piece,0,,true,admin,2021-06-16 16:13:42.283,true,0x0000000000025203
202106161925435512013661c812544,物料放行扣留,StockQueryQualityHold,20200720094246290473634913958b4,StockQueryQualityHold,fa fa-puzzle-piece,0,,true,admin,2021-06-16 19:25:43.550,true,0x0000000000025204
20210628160603225544282021e188d,质量库存查询,StockQueryQuality,20200720094246290473634913958b4,StockQueryQuality,fa fa-puzzle-piece,0,,true,admin,2021-06-28 16:06:03.227,true,0x0000000000025205
202107080947072332373ca71aa27b2,库存查询,StockQuery2,2020072015252716907476f201d45a8,StockQuery2,fa fa-puzzle-piece,0,,true,admin,2021-07-08 09:47:07.233,true,0x0000000000027101
202107121146518015020856b509fb6,查询管理,Query,0,,fa fa-puzzle-piece,5,,true,admin,2021-07-12 11:46:51.000,false,0x000000000002710B
202107290902404384903e59ba74997,工作量统计查询,QUERY,2020021116302493324000811c17f07,WarehouseOperation/CKZY_WorkloadAccount,fa fa-puzzle-piece,-2,,true,admin,2021-07-29 09:02:40.000,true,0x0000000000027126
202108012106071051823c82bd82b60,线边查询,StockLineQuery,2020021116302493324000811c17f07,StockLineQuery,fa fa-puzzle-piece,0,,true,admin,2021-08-01 21:06:07.107,true,0x0000000000027127
2021080309064723457187eac0d41d8,PDF解析,MESZLKZ_PDF,20200720094246290473634913958b4,QualityControl/MESZLKZ_PDF,fa fa-puzzle-piece,0,,true,admin,2021-08-03 09:06:47.250,true,0x0000000000027128
202108041301198645970c2a518b915,半成品抽样标签,ZLKZ_BCPSamplingLabel,20200720094246290473634913958b4,QualityControl/ZLKZ_BCPSamplingLabel,fa fa-puzzle-piece,0,,true,admin,2021-08-04 13:01:19.867,true,0x0000000000027129
2021081314440942273671e9423e39b,流水号拆分原因,MESZLKZ_Reason,20200720094246290473634913958b4,MESZLKZ_Reason?id=3,fa fa-puzzle-piece,0,,true,admin,2021-08-13 14:44:09.000,true,0x000000000002712B
202108261014529012680cedd0d4482,虚拟库维护,VirtualLocation,2020072015252716907476f201d45a8,ConfigurableCommonCodeDeafult?ParentId=50&id=VirtualLocation,fa fa-puzzle-piece,0,,true,admin,2021-08-26 10:14:52.000,true,0x0000000000027132
20210902212527430820351845bd316,库龄查询,呆滞日期,2020021116302493324000811c17f07,StockDeadDate,fa fa-puzzle-piece,0,,true,admin,2021-09-02 21:25:27.000,true,0x000000000002712F
2021090310023919778815912657bba,看板信息维护,StorageInformation,2020072015252716907476f201d45a8,StorageInformation,fa fa-puzzle-piece,0,,true,admin,2021-09-03 10:02:39.197,true,0x0000000000027131
202109071046289070484e69c938595,包材原液更换记录表,PackageWeightMaterialChangeRecord,202002111630423331969cba7a8cc01,CPReport/PackageWeightMaterialChangeRecord,fa fa-puzzle-piece,0,,true,admin,2021-09-07 10:46:28.000,true,0x0000000000027138
202109090906056137523d65bb0d18f,整箱产品称重范围设置表,WeightOfOneCaseProductsSettingFoam,202002111630423331969cba7a8cc01,CPReport/WeightOfOneCaseProductsSettingFoam,fa fa-puzzle-piece,0,,true,admin,2021-09-09 09:06:05.613,true,0x0000000000027139
202109091111214061724c6fcabae68,包材编号检查表,PackingMaterialNumberChecklist_Report,202002111630423331969cba7a8cc01,CPReport/PackingMaterialNumberChecklist_Report,fa fa-puzzle-piece,0,,true,admin,2021-09-09 11:11:21.000,true,0x000000000002EE15
202109092025364171145b48a0594de,气雾剂在线成品检测报告,EndOfLineTestReport,202002111630423331969cba7a8cc01,CPReport/EndOfLineTestReport,fa fa-puzzle-piece,0,,true,admin,2021-09-09 20:25:36.417,true,0x000000000002713B
202109092119181128036c92b016965,在线产品封口宽度检测表,OnLineSealWidthCheckForm,202002111630423331969cba7a8cc01,CPReport/OnLineSealWidthCheckForm,fa fa-puzzle-piece,0,,true,admin,2021-09-09 21:19:18.113,true,0x000000000002713C
20210910104032925264765a292bf65,称重设备检查表,WeightingEquipmentCheckFoam,202002111630423331969cba7a8cc01,CPReport/WeightingEquipmentCheckFoam,fa fa-puzzle-piece,0,,true,admin,2021-09-10 10:40:32.927,true,0x000000000002713D
2021091314381919709624bf4bf2217,在线产品真空泄露检测表,OnLineSealLeakageCheckForm,202002111630423331969cba7a8cc01,CPReport/OnLineSealLeakageCheckForm,fa fa-puzzle-piece,0,,true,admin,2021-09-13 14:38:19.000,true,0x000000000002EE1B
20210913153225331788927d9257f31,在线产品长度检测表,OnLineLengthCheckForm,202002111630423331969cba7a8cc01,CPReport/OnLineLengthCheckForm,fa fa-puzzle-piece,0,,true,admin,2021-09-13 15:32:25.333,true,0x000000000002713F
20210913155418267518163fcd5addf,在线产品封尾左右偏差,OnLineSealingAroundDeviationAndLengthCheckForm,202002111630423331969cba7a8cc01,CPReport/OnLineSealingAroundDeviationAndLengthCheckForm,fa fa-puzzle-piece,0,,true,admin,2021-09-13 15:54:18.000,true,0x000000000002904D
2021091316592471595181352144117,在线产品条码、花盒条码、纸箱条码扫描仪检测表,OnLineBarCodeScanCheckFoam,202002111630423331969cba7a8cc01,CPReport/OnLineBarCodeScanCheckFoam,fa fa-puzzle-piece,0,,true,admin,2021-09-13 16:59:24.717,true,0x0000000000027141
20210924102501415394937604a4951,成品报表,,20200720094152990704841512decac,,fa fa-puzzle-piece,0,,true,admin,2021-09-24 10:25:01.000,false,0x0000000000029042
202109241025546595735e236c11136,包材编号检查表,,20210924102501415394937604a4951,CPReportList/PackingMaterialNumberChecklist,fa fa-puzzle-piece,0,,true,admin,2021-09-24 10:25:54.000,true,0x0000000000029049
2021092614331052762536239b91548,中心线控制项,MESGYLC_CanningEquipment,2020021112315564714004791f7cc51,MESGYLC_CanningEquipment,fa fa-puzzle-piece,0,,true,admin,2021-09-26 14:33:10.527,true,0x000000000002904A
2021092617264698818006ddf82df70,中心线设备组,MESGYLC_CanningEquipmentGroup,2020021112315564714004791f7cc51,MESGYLC_CanningEquipmentGroup,fa fa-puzzle-piece,0,,true,admin,2021-09-26 17:26:46.987,true,0x000000000002904B
2021100915561300096841f7ecac6aa,设备中心线,MESGYLC_CenterLine,2020021112315564714004791f7cc51,MESGYLC_CenterLine,fa fa-puzzle-piece,0,,true,admin,2021-10-09 15:56:13.000,true,0x000000000002904C
202110150959060826377bda275c500,报废原因,MESZLKZ_Reason,2020021112315564714004791f7cc51,MESZLKZ_Reason?id=4,fa fa-puzzle-piece,0,,true,admin,2021-10-15 09:59:06.083,true,0x000000000002904E
202110260959011371701d3745c6378,栈板拆分原因,,2020072015252716907476f201d45a8,MESZLKZ_Reason?id=3,fa fa-puzzle-piece,0,,true,admin,2021-10-26 09:59:01.137,true,0x000000000002AF82
202110260959329658397f19e2a13c3,流水号拆分原因,,2020072015252716907476f201d45a8,MESZLKZ_Reason?id=3,fa fa-puzzle-piece,0,,true,admin,2021-10-26 09:59:32.967,true,0x000000000002AF83
202111041328573188784f62b537666,在线射印印录表,OnLineCodeDateRecordForm,202002111630423331969cba7a8cc01,CPReport/OnLineCodeDateRecordForm,fa fa-puzzle-piece,0,,true,admin,2021-11-04 13:28:57.000,true,0x000000000002AF9E
202111041433570228989c940fa4a90,在线扭矩质量检测表,OnLineTorqueControlChart,202002111630423331969cba7a8cc01,CPReport/OnLineTorqueControlChart,fa fa-puzzle-piece,0,,true,admin,2021-11-04 14:33:57.000,true,0x000000000002AFA2
202111051601170927794ec34ca488d,在线产品封口和真空度检测表,OnLineCrimpVacuumCheckSheet,202002111630423331969cba7a8cc01,CPReport/OnLineCrimpVacuumCheckSheet,fa fa-puzzle-piece,0,,true,admin,2021-11-05 16:01:17.093,true,0x000000000002AFA4
2021110913592520969216f98851773,未完成工单查询,MfgOrderQuery,2020021116302493324000811c17f07,MfgOrderQuery,fa fa-puzzle-piece,0,,true,admin,2021-11-09 13:59:25.210,true,0x000000000002AFA5
202111091744198082409459b2daa3d,罐装工艺,,2019122410042707389827aef86555d,,fa fa-puzzle-piece,0,,true,admin,2021-11-09 17:44:19.000,false,0x000000000002AFA7
202111091745578818226a7c2c8a313,生产包材控制表,ProductionRoductionComponentsControlList,202111091744198082409459b2daa3d,ProductionRoductionComponentsControlList,fa fa-puzzle-piece,0,,true,admin,2021-11-09 17:45:57.883,true,0x000000000002AFA8
202111101245007627023094f30f697,BPR跳步权限维护,ConfigurableCommonCode,2016112411183638881743b5a255a86,CConfigurableCommonCode?id=21297bdc-2613-4e85-9dd1-644e8bf2d30f,fa fa-puzzle-piece,0,,true,admin,2021-11-10 12:45:00.000,true,0x0000000000040747
202111101517537106078d31a2e06c0,配制设备检查基础信息维护,PZIMEICheck,20200607185617689769046fdfcda28,PZIMEICheck,fa fa-puzzle-piece,0,,true,admin,2021-11-10 15:17:53.000,true,0x000000000002CEC1
202111231550235482567ab2d562c47,配制设备检查记录,PZIMEICheck,2020051109275606526817075b66ac4,#,fa fa-puzzle-piece,0,,true,admin,2021-11-23 15:50:23.547,true,0x000000000002CEC2
202111241404473732881552131f94e,EXP,EXP,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2021-11-24 14:04:47.373,true,0x000000000002CEC3
2021113017185285061873fac4a80d6,在线热水浴检查表,OnLineHotTankCheckSheet,202002111630423331969cba7a8cc01,CPReport/OnLineHotTankCheckSheet,fa fa-puzzle-piece,0,,false,admin,2021-11-30 17:18:52.000,true,0x0000000000034BC5
202112021500140936519cae7558a64,配制设备检查记录表,PZIMEICheckReport,202003120948518662257d6dddbe5f8,PZIMEICheckReport,fa fa-puzzle-piece,0,,true,admin,2021-12-02 15:00:14.093,true,0x000000000002EE01
2021120711011311951047d559f63ec,配制清洗工艺设置,TechnologicalProcess/MESGYLC_CleanProcess,2020021112315564714004791f7cc51,TechnologicalProcess/MESGYLC_CleanProcess,fa fa-puzzle-piece,0,,true,admin,2021-12-07 11:01:13.000,true,0x000000000002EE03
20211213165425459024397208ad97c,配制清洗工艺核准,TechnologicalProcess/MESGYLC_CleanProcessApprovel,2020021112315564714004791f7cc51,TechnologicalProcess/MESGYLC_CleanProcessApprovel,fa fa-puzzle-piece,0,,true,admin,2021-12-13 16:54:25.000,true,0x000000000002EE05
202112131702571894983bddfa5fae3,配制区域生产前清场记录表,PZClearCheck,20200607185617689769046fdfcda28,PZClearCheck,fa fa-puzzle-piece,0,,true,admin,2021-12-13 17:02:57.190,true,0x000000000002EE06
2021121411454313541732854a0417d,配制后清洗,CleanBPREnd,2020051109275606526817075b66ac4,CleanBPREnd,fa fa-puzzle-piece,0,,true,admin,2021-12-14 11:45:43.000,true,0x000000000002EE08
20211215090102102336067d36a1b7b,配制区域生产前清场记录,frmME_PZClearCheck,2020051109275606526817075b66ac4,#,fa fa-puzzle-piece,0,,true,admin,2021-12-15 09:01:02.103,true,0x000000000002EE09
20211215092207392230533300f319f,配制区域生产前清场记录表,PZClearCheckReport,202003120948518662257d6dddbe5f8,PZClearCheckReport,fa fa-puzzle-piece,0,,true,admin,2021-12-15 09:22:07.393,true,0x000000000002EE0A
202112201325523660177521abe1b54,配制清洗记录表,CleanProcess,202003120948518662257d6dddbe5f8,CleanProcess,fa fa-puzzle-piece,0,,true,admin,2021-12-20 13:25:52.367,true,0x000000000002EE0B
20211220160627221934566c619b711,损耗对照表,ConfigurableReport,202111091744198082409459b2daa3d,ConfigurableReport?id=98b6959a-4923-4740-a1aa-826a0e67301a,fa fa-puzzle-piece,0,,true,admin,2021-12-20 16:06:27.223,true,0x000000000002EE0C
